player_id,pitching_ratings_overall_stuff,pitching_ratings_overall_control,pitching_ratings_overall_movement,pitching_ratings_pitches_fastball,pitching_ratings_pitches_slider,pitching_ratings_pitches_curveball,pitching_ratings_pitches_screwball,pitching_ratings_pitches_forkball,pitching_ratings_pitches_changeup,pitching_ratings_pitches_sinker,pitching_ratings_pitches_splitter,pitching_ratings_pitches_knuckleball,pitching_ratings_pitches_cutter,pitching_ratings_pitches_circlechange,pitching_ratings_pitches_knucklecurve
37313,107,86,89,116,0,131,0,0,139,0,0,0,0,0,0
37314,93,82,88,93,101,0,0,0,100,0,0,0,0,0,0
37315,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0
37316,16,3,29,61,0,0,0,0,0,0,0,0,0,0,0
37317,79,84,70,82,61,82,0,0,21,0,0,0,0,0,0
37318,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0
37319,92,108,66,89,0,15,0,0,116,0,0,0,0,0,0
37320,1,14,22,13,0,0,0,0,0,0,0,0,0,0,0
37321,113,79,96,117,94,123,0,0,1,0,0,0,0,0,0
37322,1,2,28,0,0,0,0,0,0,0,0,0,0,0,0
37323,1,1,32,12,0,0,0,0,0,0,0,0,0,0,0
37324,109,90,123,120,105,119,0,0,91,0,0,0,0,0,0
37325,115,95,102,139,156,0,0,0,46,0,0,0,0,0,0
37326,103,70,82,112,114,0,0,0,0,0,0,0,0,0,0
37327,1,4,26,2,0,0,0,0,0,0,0,0,0,0,0
37328,116,102,81,120,0,124,0,0,100,0,0,0,0,0,0
37329,2,3,25,13,0,0,0,0,0,0,0,0,0,0,0
37330,71,41,67,88,0,64,0,0,10,0,0,0,0,0,0
37331,105,121,76,111,93,0,0,0,102,0,107,0,0,0,0
37332,1,6,21,0,0,0,0,0,0,0,0,0,0,0,0
37333,115,122,112,107,111,0,0,0,127,0,96,0,89,0,0
37334,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0
37335,86,41,84,90,91,0,0,0,61,0,0,0,0,0,0
37336,87,103,113,86,88,75,0,0,69,0,0,0,0,0,0
37337,87,97,103,100,105,0,0,0,99,0,0,0,0,0,0
37338,1,9,28,1,0,0,0,0,0,0,0,0,0,0,0
37339,88,76,86,82,99,0,0,0,116,0,0,0,0,0,0
37340,2,5,35,13,0,0,0,0,0,0,0,0,0,0,0
37341,1,6,29,12,0,0,0,0,0,0,0,0,0,0,0
37342,1,24,25,2,0,0,0,0,0,0,0,0,0,0,0
37343,1,5,30,1,0,0,0,0,0,0,0,0,0,0,0
37344,62,87,84,60,0,70,0,0,50,0,0,0,0,0,0
37345,2,5,31,13,0,0,0,0,0,0,0,0,0,0,0
37346,1,10,25,1,0,0,0,0,0,0,0,0,0,0,0
37347,1,5,40,2,0,0,0,0,0,0,0,0,0,0,0
37348,100,91,91,88,110,117,0,0,98,0,0,0,0,0,0
37349,58,61,86,79,66,59,0,0,1,0,0,0,0,0,0
37350,160,74,109,146,0,97,0,0,172,0,0,0,0,0,0
37351,1,4,33,0,0,0,0,0,0,0,0,0,0,0,0
37352,112,78,108,107,0,98,0,0,133,0,0,0,0,0,0
37353,94,98,93,82,114,94,0,0,100,0,0,0,0,0,0
37354,1,1,36,12,0,0,0,0,0,0,0,0,0,0,0
37355,1,15,28,0,0,0,0,0,0,0,0,0,0,0,0
37356,1,3,15,0,0,0,0,0,0,0,0,0,0,0,0
37357,92,120,91,98,109,0,0,90,87,0,0,0,0,0,0
37358,1,10,30,0,0,0,0,0,0,0,0,0,0,0,0
37359,90,112,78,82,0,80,0,0,134,0,0,0,0,0,0
37360,1,8,22,1,0,0,0,0,0,0,0,0,0,0,0
37361,106,88,78,97,0,124,0,0,138,0,0,0,0,0,0
37362,77,61,73,72,0,0,0,0,91,0,0,0,75,0,0
37363,119,87,65,101,143,0,0,0,85,0,0,0,0,0,0
37364,74,83,76,81,89,0,0,0,97,0,0,0,0,0,0
37365,113,124,75,118,0,152,0,0,110,0,0,0,0,0,0
37366,98,84,88,120,0,93,0,0,1,0,0,0,0,0,0
37367,92,63,57,80,0,111,0,0,126,0,0,0,0,0,0
37368,83,89,58,83,0,106,0,0,117,0,0,0,0,0,0
37369,1,1,27,12,0,0,0,0,0,0,0,0,0,0,0
37370,1,1,27,12,0,0,0,0,0,0,0,0,0,0,0
37371,16,1,27,61,0,0,0,0,0,0,0,0,0,0,0
37372,74,59,68,76,75,0,0,0,86,0,0,0,0,0,0
37373,89,34,80,93,0,48,0,0,135,0,0,0,0,0,0
37374,1,1,27,12,0,0,0,0,0,0,0,0,0,0,0
37375,78,94,68,77,0,84,0,0,88,0,0,0,0,0,0
37376,1,1,21,12,0,0,0,0,0,0,0,0,0,0,0
37377,82,100,66,88,86,0,0,0,84,0,0,0,83,0,0
37378,1,2,24,0,0,0,0,0,0,0,0,0,0,0,0
37379,1,6,40,2,0,0,0,0,0,0,0,0,0,0,0
37380,1,2,42,0,0,0,0,0,0,0,0,0,0,0,0
37381,26,37,71,54,0,19,0,0,0,0,0,0,0,0,0
37382,52,45,57,57,48,0,0,0,38,0,0,0,0,0,0
37383,60,62,56,73,0,76,0,0,51,0,0,0,0,0,0
37384,80,79,65,82,0,84,0,0,85,0,0,0,0,0,0
37385,3,1,50,18,0,0,0,0,0,0,0,0,0,0,0
37386,1,5,21,12,0,0,0,0,0,0,0,0,0,0,0
37387,1,1,36,12,0,0,0,0,0,0,0,0,0,0,0
37388,69,72,68,82,64,0,0,0,0,0,0,0,0,86,0
37389,104,93,69,104,115,0,0,0,94,0,0,0,0,0,0
37390,79,111,76,88,0,97,0,0,0,0,88,0,0,0,0
37391,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0
37392,1,5,31,13,0,0,0,0,0,0,0,0,0,0,0
37393,127,100,80,128,0,0,0,0,153,0,0,0,0,0,0
37394,87,86,65,84,0,97,0,0,104,0,0,0,0,0,0
37395,82,96,82,92,0,85,0,0,54,0,89,0,0,0,0
37396,1,1,25,12,0,0,0,0,0,0,0,0,0,0,0
37397,1,1,23,12,0,0,0,0,0,0,0,0,0,0,0
37398,76,75,72,96,71,0,0,0,89,0,0,0,0,0,0
37399,62,74,62,75,0,70,0,0,68,0,0,0,0,0,0
37400,92,62,88,110,124,0,0,0,69,0,0,0,0,0,0
37401,104,96,77,94,0,111,0,0,114,0,0,0,0,0,0
37402,105,74,81,103,105,0,0,0,107,0,99,0,0,0,0
37403,105,104,79,111,0,110,0,0,104,0,0,0,0,0,0
37404,1,15,36,2,0,0,0,0,0,0,0,0,0,0,0
37405,1,2,44,0,0,0,0,0,0,0,0,0,0,0,0
37406,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0
37407,120,97,110,108,0,147,0,0,52,0,0,0,0,0,0
37408,1,1,36,12,0,0,0,0,0,0,0,0,0,0,0
37409,1,1,41,12,0,0,0,0,0,0,0,0,0,0,0
37410,79,67,55,78,85,87,0,0,91,0,0,0,0,0,0
37411,1,9,26,8,0,0,0,0,0,0,0,0,0,0,0
37412,1,1,32,13,0,0,0,0,0,0,0,0,0,0,0
37413,1,10,21,6,0,0,0,0,0,0,0,0,0,0,0
37414,39,27,56,56,39,33,0,0,0,0,0,0,0,0,0
37415,168,113,95,172,0,150,0,0,15,0,0,0,0,0,0
37416,52,11,37,88,0,0,0,0,3,0,0,0,0,0,63
37417,1,1,25,12,0,0,0,0,0,0,0,0,0,0,0
37418,66,42,61,81,59,0,0,0,0,0,0,0,0,0,0
37419,53,46,64,65,46,0,0,0,0,0,0,0,0,0,0
37420,39,46,75,46,29,23,0,0,11,0,0,0,0,0,0
37421,1,1,23,13,0,0,0,0,0,0,0,0,0,0,0
37422,45,27,59,60,31,0,0,0,1,0,0,0,0,0,0
37423,1,6,27,6,0,0,0,0,0,0,0,0,0,0,0
37424,2,4,29,13,0,0,0,0,0,0,0,0,0,0,0
37425,2,1,30,13,0,0,0,0,0,0,0,0,0,0,0
37426,52,13,42,53,0,0,0,56,7,0,56,0,0,0,0
37427,1,2,25,13,0,0,0,0,0,0,0,0,0,0,0
37428,1,7,26,0,0,0,0,0,0,0,0,0,0,0,0
37429,42,31,50,54,28,0,0,0,1,0,46,0,0,0,0
37430,54,25,62,73,0,49,0,0,57,0,0,0,0,0,0
37431,93,91,29,95,77,98,0,92,30,0,0,0,0,0,0
37432,2,1,31,14,0,0,0,0,0,0,0,0,0,0,0
37433,1,19,26,6,0,0,0,0,0,0,0,0,0,0,0
37434,1,1,25,12,0,0,0,0,0,0,0,0,0,0,0
37435,116,17,41,139,0,59,0,102,48,0,0,0,0,0,0
37436,2,3,27,14,0,0,0,0,0,0,0,0,0,0,0
37437,1,3,24,0,0,0,0,0,0,0,0,0,0,0,0
37438,1,1,32,12,0,0,0,0,0,0,0,0,0,0,0
37439,1,1,30,12,0,0,0,0,0,0,0,0,0,0,0
37440,1,15,23,6,0,0,0,0,0,0,0,0,0,0,0
37441,1,3,33,6,0,0,0,0,0,0,0,0,0,0,0
37442,2,3,25,14,0,0,0,0,0,0,0,0,0,0,0
37443,70,14,35,82,108,0,0,0,51,0,0,0,0,0,0
37444,38,47,66,58,0,36,0,0,25,0,0,0,0,0,0
37445,27,36,57,54,0,19,0,0,1,0,0,0,0,0,0
37446,2,1,39,13,0,0,0,0,0,0,0,0,0,0,0
37447,51,23,65,84,43,29,0,0,1,0,0,0,0,0,0
37448,132,89,73,117,110,98,0,0,168,0,0,0,0,0,0
37449,42,27,65,56,0,31,0,0,0,0,0,0,0,0,0
37450,82,17,38,103,72,0,0,0,12,0,0,0,0,0,0
37451,45,20,61,60,31,0,0,0,1,0,0,0,0,0,0
37452,2,1,25,14,0,0,0,0,0,0,0,0,0,0,0
37453,28,15,44,54,0,0,0,0,1,0,0,0,0,0,0
37454,43,28,50,60,0,29,0,0,0,0,0,0,0,0,0
37455,44,15,39,60,31,0,0,0,0,0,0,0,0,0,0
37456,65,42,65,83,0,56,0,0,0,0,0,0,0,0,0
37457,59,12,54,92,53,0,0,73,4,0,0,0,0,0,0
37458,30,46,62,54,28,0,0,0,1,0,0,0,0,0,0
37459,51,34,73,66,40,0,0,0,14,0,0,0,0,0,0
37460,54,41,56,68,0,46,0,0,0,0,0,0,0,0,0
37462,47,14,37,0,48,34,0,0,0,0,0,0,62,0,0
37463,1,5,33,6,0,0,0,0,0,0,0,0,0,0,0
37464,1,4,40,6,0,0,0,0,0,0,0,0,0,0,0
37465,1,9,25,6,0,0,0,0,0,0,0,0,0,0,0
37466,63,22,54,73,73,26,0,62,18,0,0,0,0,0,0
37467,1,9,30,6,0,0,0,0,0,0,0,0,0,0,0
37468,1,14,24,6,0,0,0,0,0,0,0,0,0,0,0
37469,1,1,23,13,0,0,0,0,0,0,0,0,0,0,0
37470,1,17,32,6,0,0,0,0,0,0,0,0,0,0,0
37471,59,29,66,0,0,74,0,0,1,0,0,0,87,0,0
37472,73,16,41,108,86,30,0,0,0,0,0,0,0,0,0
37473,1,13,17,8,0,0,0,0,0,0,0,0,0,0,0
37474,1,18,20,6,0,0,0,0,0,0,0,0,0,0,0
37475,1,16,32,6,0,0,0,0,0,0,0,0,0,0,0
37476,1,2,31,6,0,0,0,0,0,0,0,0,0,0,0
37477,1,19,18,6,0,0,0,0,0,0,0,0,0,0,0
37478,59,31,73,78,40,0,0,0,1,0,67,0,0,0,0
37479,56,19,56,63,37,0,0,42,73,0,0,0,0,0,0
37481,1,1,32,12,0,0,0,0,0,0,0,0,0,0,0
37482,1,4,32,12,0,0,0,0,0,0,0,0,0,0,0
37483,56,29,59,70,0,50,0,0,0,0,0,0,0,0,0
37484,1,9,32,6,0,0,0,0,0,0,0,0,0,0,0
37485,99,117,108,137,0,61,0,0,0,0,0,0,0,0,0
37486,1,5,21,12,0,0,0,0,0,0,0,0,0,0,0
37487,48,17,60,59,36,28,0,0,0,0,0,0,0,0,0
37488,63,12,46,60,65,0,0,59,26,0,0,0,0,0,0
37489,44,22,45,57,33,0,0,0,8,0,0,0,0,0,0
37490,124,101,71,148,106,112,0,116,1,0,0,0,0,0,0
37491,36,25,53,48,25,0,0,0,0,0,0,0,0,0,0
37492,53,36,62,62,49,0,0,0,0,0,0,0,0,0,0
37493,33,13,32,53,64,0,0,0,1,0,0,0,0,0,0
37494,98,69,79,96,107,111,0,0,0,0,0,0,0,0,0
37495,56,18,81,0,30,36,0,0,55,0,0,0,65,0,0
37496,1,1,29,12,0,0,0,0,0,0,0,0,0,0,0
37497,41,21,39,54,22,0,0,0,0,48,0,0,0,0,0
37498,1,1,30,12,0,0,0,0,0,0,0,0,0,0,0
37499,1,1,21,13,0,0,0,0,0,0,0,0,0,0,0
37500,46,25,40,84,43,0,0,0,1,0,0,0,0,0,0
37501,2,6,27,14,0,0,0,0,0,0,0,0,0,0,0
37502,33,10,39,49,0,42,0,0,10,0,0,0,0,0,0
37503,42,42,59,60,0,21,0,0,0,0,52,0,0,0,0
37504,54,89,38,0,0,26,0,0,17,0,0,0,84,0,0
37505,1,2,35,13,0,0,0,0,0,0,0,0,0,0,0
37506,48,15,38,66,34,0,0,0,0,0,0,0,0,0,0
37507,38,19,47,56,0,21,0,0,0,0,0,0,0,0,0
37508,55,41,61,71,42,0,0,0,13,0,0,0,0,0,0
37509,1,1,30,6,0,0,0,0,0,0,0,0,0,0,0
37510,40,27,69,72,37,0,0,0,1,0,0,0,0,0,0
37511,1,3,26,13,0,0,0,0,0,0,0,0,0,0,0
37512,77,18,45,81,0,102,0,0,83,0,0,0,0,0,0
37513,49,20,58,57,40,34,0,0,0,0,0,0,0,0,0
37514,63,16,60,0,0,0,0,0,0,76,0,0,85,3,0
37515,52,12,27,53,60,0,0,0,27,0,51,0,0,0,0
37516,1,2,25,12,0,0,0,0,0,0,0,0,0,0,0
37517,62,48,66,80,50,0,0,0,0,0,0,0,0,0,0
37518,147,152,95,117,0,138,0,0,192,0,0,0,0,0,0
37519,66,35,31,114,64,0,0,0,14,0,0,0,0,0,0
37520,62,27,61,84,43,29,0,0,0,0,0,0,0,0,0
37521,49,43,60,70,0,31,0,0,11,0,0,0,0,0,0
37522,47,25,57,62,34,0,0,0,6,0,0,0,0,0,0
37523,52,19,69,72,37,0,0,0,0,0,0,0,0,0,0
37524,53,50,67,70,0,39,0,0,24,0,0,0,0,0,0
37525,63,36,53,84,46,0,0,0,52,0,0,0,0,0,0
37526,52,42,56,66,41,0,0,0,0,0,0,0,0,0,0
37527,87,57,112,124,0,124,0,0,0,0,0,0,0,2,0
37528,115,85,97,153,139,0,0,0,19,0,0,0,0,0,0
37529,40,11,37,59,76,0,0,0,14,0,0,0,0,0,0
37530,49,33,68,86,0,41,0,0,19,0,0,0,0,0,0
37531,49,17,46,72,0,68,0,0,1,0,0,0,0,0,0
37532,2,6,29,14,0,0,0,0,0,0,0,0,0,0,0
37533,40,21,63,60,0,21,0,0,0,0,0,0,0,0,0
37534,82,20,71,0,0,100,0,0,2,0,0,0,77,0,0
37535,36,32,56,55,37,0,0,0,18,0,0,0,0,0,0
37536,1,20,25,6,0,0,0,0,0,0,0,0,0,0,0
37537,1,9,35,0,0,0,0,0,0,0,0,0,0,0,0
37538,1,17,28,6,0,0,0,0,0,0,0,0,0,0,0
37539,45,49,54,57,0,34,0,0,22,0,0,0,0,0,0
37540,54,40,59,68,45,0,0,0,0,0,0,0,0,0,0
37541,1,1,31,12,0,0,0,0,0,0,0,0,0,0,0
37542,64,42,72,88,0,47,0,0,0,0,0,0,0,0,0
37543,2,1,26,14,0,0,0,0,0,0,0,0,0,0,0
37544,51,34,59,69,0,38,0,0,0,0,0,0,0,0,0
37545,53,37,52,74,0,38,0,0,0,0,0,0,0,0,0
37546,53,28,64,72,37,0,0,0,1,0,0,0,0,0,0
37548,98,46,33,139,0,88,0,0,97,0,0,0,0,0,0
37549,73,64,109,134,62,0,0,0,13,0,0,0,0,0,0
37550,1,5,19,0,0,0,0,0,0,0,0,0,0,0,0
37551,1,4,31,6,0,0,0,0,0,0,0,0,0,0,0
37552,1,8,21,6,0,0,0,0,0,0,0,0,0,0,0
37553,1,3,35,6,0,0,0,0,0,0,0,0,0,0,0
37554,1,2,34,6,0,0,0,0,0,0,0,0,0,0,0
37555,2,1,28,14,0,0,0,0,0,0,0,0,0,0,0
37556,1,17,36,6,0,0,0,0,0,0,0,0,0,0,0
37557,80,41,68,98,112,0,0,0,42,0,0,0,0,0,0
37558,108,106,102,135,0,141,0,0,0,85,0,0,0,0,0
37559,1,5,28,6,0,0,0,0,0,0,0,0,0,0,0
37560,1,1,28,6,0,0,0,0,0,0,0,0,0,0,0
37561,65,13,42,80,0,103,0,0,2,0,0,0,0,0,0
37562,1,16,23,6,0,0,0,0,0,0,0,0,0,0,0
37563,48,39,61,63,36,0,0,0,0,0,0,0,0,0,0
37564,62,10,36,91,39,62,0,0,4,0,0,0,0,0,0
37565,50,22,63,65,38,0,0,0,12,0,0,0,0,0,0
37566,44,16,37,60,31,0,0,0,0,0,0,0,0,0,0
37568,2,1,31,14,0,0,0,0,0,0,0,0,0,0,0
37569,102,46,71,124,0,99,0,0,7,0,0,0,0,0,0
37570,134,64,30,132,0,156,0,0,5,0,0,0,0,0,0
37571,1,1,27,12,0,0,0,0,0,0,0,0,0,0,0
37572,32,24,50,55,0,20,0,0,3,0,47,0,0,0,0
37573,2,5,32,13,0,0,0,0,0,0,0,0,0,0,0
37574,67,39,63,76,65,0,0,0,27,0,0,0,0,0,0
37575,1,1,30,12,0,0,0,0,0,0,0,0,0,0,0
37576,1,6,34,13,0,0,0,0,0,0,0,0,0,0,0
37577,70,16,34,75,0,70,0,59,12,0,0,0,0,0,0
37578,71,32,45,0,67,80,0,71,66,0,0,0,72,13,0
37579,2,1,26,14,0,0,0,0,0,0,0,0,0,0,0
37580,73,19,49,90,0,64,0,0,32,0,0,0,0,0,0
37581,2,1,25,13,0,0,0,0,0,0,0,0,0,0,0
37582,1,1,34,12,0,0,0,0,0,0,0,0,0,0,0
37583,52,13,34,72,37,0,0,0,0,0,0,0,0,0,0
37584,1,2,27,12,0,0,0,0,0,0,0,0,0,0,0
37585,1,1,31,6,0,0,0,0,0,0,0,0,0,0,0
37586,1,5,30,13,0,0,0,0,0,0,0,0,0,0,0
37587,2,1,29,13,0,0,0,0,0,0,0,0,0,0,0
37588,71,13,30,85,0,69,0,0,4,0,0,0,0,0,0
37589,1,1,30,12,0,0,0,0,0,0,0,0,0,0,0
37590,1,18,29,6,0,0,0,0,0,0,0,0,0,0,0
37591,1,6,23,6,0,0,0,0,0,0,0,0,0,0,0
37592,1,2,25,12,0,0,0,0,0,0,0,0,0,0,0
37593,2,1,26,14,0,0,0,0,0,0,0,0,0,0,0
37594,1,10,35,6,0,0,0,0,0,0,0,0,0,0,0
37595,1,9,31,6,0,0,0,0,0,0,0,0,0,0,0
37596,1,6,23,6,0,0,0,0,0,0,0,0,0,0,0
37597,1,12,34,6,0,0,0,0,0,0,0,0,0,0,0
37598,1,13,27,6,0,0,0,0,0,0,0,0,0,0,0
37599,1,15,28,6,0,0,0,0,0,0,0,0,0,0,0
37600,1,13,14,6,0,0,0,0,0,0,0,0,0,0,0
37601,1,17,30,6,0,0,0,0,0,0,0,0,0,0,0
37602,129,73,56,128,148,0,0,0,1,0,0,0,0,0,0
37603,82,26,37,108,0,98,0,0,72,0,0,0,0,0,0
37604,81,43,42,96,112,0,0,0,51,0,0,0,0,0,0
37605,65,21,30,90,0,95,0,0,4,0,0,0,0,0,0
37606,49,19,37,64,55,0,0,0,43,0,0,0,0,0,0
37607,54,26,54,68,45,0,0,0,0,0,0,0,0,0,0
37608,1,3,25,13,0,0,0,0,0,0,0,0,0,0,0
37609,70,11,38,80,83,0,0,0,81,0,0,0,0,0,0
37610,72,38,33,83,0,0,0,0,0,0,67,0,0,0,0
37611,48,24,54,62,34,25,0,0,0,0,0,0,0,0,0
37612,30,36,74,48,25,17,0,0,1,0,0,0,0,0,0
37613,2,3,37,14,0,0,0,0,0,0,0,0,0,0,0
37615,40,15,39,60,0,67,0,0,2,0,0,0,0,0,0
37616,1,1,18,12,0,0,0,0,0,0,0,0,0,0,0
37617,62,11,32,90,87,0,0,0,3,0,0,0,0,0,0
37618,66,79,35,68,54,0,0,0,22,0,81,0,0,0,0
37619,1,1,28,8,0,0,0,0,0,0,0,0,0,0,0
37620,1,15,24,7,0,0,0,0,0,0,0,0,0,0,0
37621,115,63,63,108,0,0,0,0,4,80,0,0,0,0,135
37622,68,18,42,70,77,0,0,0,67,0,0,0,0,0,0
37623,1,5,25,6,0,0,0,0,0,0,0,0,0,0,0
37624,110,39,45,0,0,0,0,0,14,81,0,0,117,0,0
37625,41,18,45,75,55,0,0,0,28,0,0,0,0,0,0
37626,66,22,50,0,66,0,0,0,47,0,0,0,95,0,0
37627,1,2,27,13,0,0,0,0,0,0,0,0,0,0,0
37628,2,1,27,14,0,0,0,0,0,0,0,0,0,0,0
37629,1,5,22,6,0,0,0,0,0,0,0,0,0,0,0
37630,56,38,51,69,46,0,0,0,23,0,0,0,0,0,0
37631,49,22,46,64,37,0,0,0,0,0,0,0,0,0,0
37632,50,21,59,66,34,23,0,0,0,0,0,0,0,0,0
37633,47,30,36,72,0,25,0,0,0,0,0,0,0,0,0
37634,2,5,30,14,0,0,0,0,0,0,0,0,0,0,0
37635,2,3,25,13,0,0,0,0,0,0,0,0,0,0,0
37636,1,6,28,12,0,0,0,0,0,0,0,0,0,0,0
37637,41,26,60,54,28,0,0,0,1,0,0,0,0,0,0
37638,2,6,29,14,0,0,0,0,0,0,0,0,0,0,0
37639,55,40,66,63,50,0,0,0,37,0,0,0,0,0,0
37640,2,2,30,14,0,0,0,0,0,0,0,0,0,0,0
37641,168,92,79,164,0,174,0,0,11,0,0,0,0,0,0
37642,62,36,78,84,0,48,0,0,0,0,0,0,0,0,0
37643,90,46,34,123,98,0,0,0,79,0,0,0,0,0,0
37644,2,1,30,13,0,0,0,0,0,0,0,0,0,0,0
37645,1,12,25,6,0,0,0,0,0,0,0,0,0,0,0
37646,1,4,22,6,0,0,0,0,0,0,0,0,0,0,0
37647,1,18,26,6,0,0,0,0,0,0,0,0,0,0,0
37648,1,1,23,12,0,0,0,0,0,0,0,0,0,0,0
37650,83,25,61,100,60,46,0,0,0,69,83,0,0,0,0
37651,1,26,29,6,0,0,0,0,0,0,0,0,0,0,0
37652,1,7,31,7,0,0,0,0,0,0,0,0,0,0,0
37653,1,2,33,12,0,0,0,0,0,0,0,0,0,0,0
37654,1,1,23,13,0,0,0,0,0,0,0,0,0,0,0
37655,135,142,110,152,0,137,0,0,0,0,0,0,0,0,0
37656,47,35,38,63,41,22,0,52,22,0,52,0,0,0,0
37657,91,56,100,107,0,0,0,0,0,0,95,0,0,0,0
37658,1,20,24,6,0,0,0,0,0,0,0,0,0,0,0
37659,53,14,33,0,0,50,0,76,22,0,0,0,75,0,0
37660,1,10,32,6,0,0,0,0,0,0,0,0,0,0,0
37661,1,11,36,6,0,0,0,0,0,0,0,0,0,0,0
37662,1,28,33,7,0,0,0,0,0,0,0,0,0,0,0
37663,31,25,72,55,29,0,0,0,3,0,0,0,0,0,0
37664,42,27,43,59,0,28,0,0,0,0,0,0,0,0,0
37665,85,11,41,103,0,102,0,0,90,0,0,0,0,0,0
37666,85,21,65,64,0,0,0,0,4,96,0,0,0,0,0
37667,102,60,93,135,0,0,0,0,57,0,0,0,0,0,0
37668,35,36,60,64,0,28,0,0,10,0,0,0,0,0,0
37669,84,151,81,132,105,0,0,0,1,0,0,0,0,0,0
37670,54,18,68,68,0,46,0,0,0,0,0,0,0,0,0
37671,36,17,46,48,25,0,0,0,0,0,0,0,0,0,0
37672,49,38,46,59,44,0,0,0,0,0,0,0,0,0,0
37673,30,19,40,38,21,0,0,0,4,0,0,0,0,0,0
37674,52,18,67,72,37,0,0,0,0,0,0,0,0,0,0
37675,1,16,24,6,0,0,0,0,0,0,0,0,0,0,0
37676,2,6,31,14,0,0,0,0,0,0,0,0,0,0,0
37677,1,2,22,6,0,0,0,0,0,0,0,0,0,0,0
37678,1,13,24,6,0,0,0,0,0,0,0,0,0,0,0
37679,1,2,39,13,0,0,0,0,0,0,0,0,0,0,0
37680,47,14,40,56,26,0,0,49,51,0,0,0,0,0,0
37681,2,1,21,13,0,0,0,0,0,0,0,0,0,0,0
37682,89,40,46,105,117,0,0,0,89,0,0,0,0,0,0
37683,60,38,64,82,45,0,0,0,0,0,0,0,0,0,0
37684,1,12,27,6,0,0,0,0,0,0,0,0,0,0,0
37685,1,15,26,6,0,0,0,0,0,0,0,0,0,0,0
37686,1,10,28,6,0,0,0,0,0,0,0,0,0,0,0
37687,44,27,54,66,0,23,0,0,0,0,0,0,0,0,0
37688,204,96,110,177,181,0,0,0,58,0,0,0,0,0,0
37689,94,25,58,131,0,0,0,0,15,63,0,0,0,0,0
37690,113,9,59,119,0,0,0,0,34,99,0,0,0,0,0
37691,27,28,45,48,25,0,0,0,1,0,0,0,0,0,0
37692,55,35,47,0,37,0,0,67,22,0,0,0,73,0,0
37693,1,11,22,8,0,0,0,0,0,0,0,0,0,0,0
37694,56,23,49,70,0,0,0,62,23,0,0,0,61,0,0
37695,36,47,55,66,34,0,0,0,1,0,0,0,0,0,0
37696,1,11,29,6,0,0,0,0,0,0,0,0,0,0,0
37697,2,2,35,14,0,0,0,0,0,0,0,0,0,0,0
37698,71,26,46,100,0,99,0,0,7,0,0,0,0,0,0
37699,58,46,51,81,0,42,0,0,0,0,0,0,0,0,0
37700,41,41,50,70,39,0,0,0,9,0,0,0,0,0,0
37701,1,1,28,12,0,0,0,0,0,0,0,0,0,0,0
37702,2,1,36,13,0,0,0,0,0,0,0,0,0,0,0
37703,44,16,45,60,31,0,0,0,0,0,0,0,0,0,0
37704,2,1,36,14,0,0,0,0,0,0,0,0,0,0,0
37705,2,2,35,14,0,0,0,0,0,0,0,0,0,0,0
37706,26,23,59,37,0,14,0,0,2,0,0,0,0,0,0
37707,39,29,44,56,0,23,0,0,6,0,0,0,0,0,0
37708,1,1,28,13,0,0,0,0,0,0,0,0,0,0,0
37709,1,9,23,6,0,0,0,0,0,0,0,0,0,0,0
37710,1,7,18,6,0,0,0,0,0,0,0,0,0,0,0
37711,1,3,29,6,0,0,0,0,0,0,0,0,0,0,0
37712,2,4,23,13,0,0,0,0,0,0,0,0,0,0,0
37713,1,9,30,6,0,0,0,0,0,0,0,0,0,0,0
37714,1,18,34,6,0,0,0,0,0,0,0,0,0,0,0
37715,1,6,31,6,0,0,0,0,0,0,0,0,0,0,0
37716,1,7,36,6,0,0,0,0,0,0,0,0,0,0,0
37717,1,12,21,6,0,0,0,0,0,0,0,0,0,0,0
37718,79,34,39,89,83,0,0,0,0,0,0,0,0,0,0
37719,1,7,37,6,0,0,0,0,0,0,0,0,0,0,0
37720,1,11,23,6,0,0,0,0,0,0,0,0,0,0,0
37721,40,12,31,54,28,0,0,0,0,0,0,0,0,0,0
37722,35,23,49,50,0,19,0,0,4,0,0,0,0,0,0
37723,1,29,32,7,0,0,0,0,0,0,0,0,0,0,0
37724,155,61,47,168,0,133,0,0,74,0,0,0,0,0,0
37725,61,16,46,61,0,0,0,62,29,0,61,0,0,0,0
37726,1,15,25,0,0,0,0,0,0,0,0,0,0,0,0
37727,1,4,33,0,0,0,0,0,0,0,0,0,0,0,0
37728,1,13,34,6,0,0,0,0,0,0,0,0,0,0,0
37729,51,36,57,62,40,33,0,0,0,0,0,0,0,0,0
37730,2,1,38,14,0,0,0,0,0,0,0,0,0,0,0
37731,120,45,79,134,86,0,0,0,7,0,121,0,0,0,0
37732,32,25,59,43,0,16,0,0,3,0,41,0,0,0,0
37733,47,39,59,72,0,25,0,0,1,0,0,0,0,0,0
37734,1,6,27,6,0,0,0,0,0,0,0,0,0,0,0
