league_id,start_date,type,event_over,deleted,name,gender,needs_human_action
155,"2017-7-1",101,0,1,"Batter of the Month Award Announcement",0,0
155,"2017-7-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
155,"2017-7-1",103,0,1,"Rookie of the Month Award Announcement",0,0
155,"2017-7-7",104,0,1,"Player of the Week Award Announcement, Week no. 27",0,0
155,"2017-7-14",104,0,1,"Player of the Week Award Announcement, Week no. 28",0,0
155,"2017-7-21",104,0,1,"Player of the Week Award Announcement, Week no. 29",0,0
155,"2017-7-28",104,0,1,"Player of the Week Award Announcement, Week no. 30",0,0
155,"2017-8-1",101,0,1,"Batter of the Month Award Announcement",0,0
155,"2017-8-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
155,"2017-8-1",103,0,1,"Rookie of the Month Award Announcement",0,0
155,"2017-8-4",104,0,1,"Player of the Week Award Announcement, Week no. 31",0,0
155,"2017-8-11",104,0,1,"Player of the Week Award Announcement, Week no. 32",0,0
155,"2017-8-18",104,0,1,"Player of the Week Award Announcement, Week no. 33",0,0
155,"2017-8-25",104,0,1,"Player of the Week Award Announcement, Week no. 34",0,0
155,"2017-9-1",104,0,1,"Player of the Week Award Announcement, Week no. 35",0,0
155,"2017-9-1",101,0,1,"Batter of the Month Award Announcement",0,0
155,"2017-9-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
155,"2017-9-1",103,0,1,"Rookie of the Month Award Announcement",0,0
155,"2017-6-1",27,0,1,"International FA Signing Period Begins",0,0
155,"2017-9-4",13,0,1,"Regular Season Ends",0,0
155,"2017-6-12",14,0,1,"2015 All-Star Teams announced",0,0
155,"2017-6-14",20,0,1,"2015 All-Star Game",0,0
155,"2017-9-6",15,0,1,"PLAYOFFS BEGIN",0,0
156,"2017-4-5",12,0,1,"OPENING DAY",0,0
156,"2017-6-23",104,0,1,"Player of the Week Award Announcement, Week no. 25",0,0
156,"2017-6-30",104,0,1,"Player of the Week Award Announcement, Week no. 26",0,0
156,"2017-7-7",104,0,1,"Player of the Week Award Announcement, Week no. 27",0,0
156,"2017-7-14",104,0,1,"Player of the Week Award Announcement, Week no. 28",0,0
156,"2017-7-21",104,0,1,"Player of the Week Award Announcement, Week no. 29",0,0
156,"2017-7-28",104,0,1,"Player of the Week Award Announcement, Week no. 30",0,0
156,"2017-8-1",101,0,1,"Batter of the Month Award Announcement",0,0
156,"2017-8-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
156,"2017-8-1",103,0,1,"Rookie of the Month Award Announcement",0,0
156,"2017-8-4",104,0,1,"Player of the Week Award Announcement, Week no. 31",0,0
156,"2017-8-11",104,0,1,"Player of the Week Award Announcement, Week no. 32",0,0
156,"2017-8-18",104,0,1,"Player of the Week Award Announcement, Week no. 33",0,0
156,"2017-8-25",104,0,1,"Player of the Week Award Announcement, Week no. 34",0,0
156,"2017-9-1",104,0,1,"Player of the Week Award Announcement, Week no. 35",0,0
156,"2017-9-1",101,0,1,"Batter of the Month Award Announcement",0,0
156,"2017-9-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
156,"2017-9-1",103,0,1,"Rookie of the Month Award Announcement",0,0
156,"2017-6-1",27,0,1,"International FA Signing Period Begins",0,0
156,"2017-9-6",13,0,1,"Regular Season Ends",0,0
156,"2017-9-8",15,0,1,"PLAYOFFS BEGIN",0,0
157,"2017-4-5",12,0,1,"OPENING DAY",0,0
157,"2017-6-23",104,0,1,"Player of the Week Award Announcement, Week no. 25",0,0
157,"2017-6-30",104,0,1,"Player of the Week Award Announcement, Week no. 26",0,0
157,"2017-7-7",104,0,1,"Player of the Week Award Announcement, Week no. 27",0,0
157,"2017-7-14",104,0,1,"Player of the Week Award Announcement, Week no. 28",0,0
157,"2017-7-21",104,0,1,"Player of the Week Award Announcement, Week no. 29",0,0
157,"2017-7-28",104,0,1,"Player of the Week Award Announcement, Week no. 30",0,0
157,"2017-8-1",101,0,1,"Batter of the Month Award Announcement",0,0
157,"2017-8-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
157,"2017-8-1",103,0,1,"Rookie of the Month Award Announcement",0,0
157,"2017-8-4",104,0,1,"Player of the Week Award Announcement, Week no. 31",0,0
157,"2017-8-11",104,0,1,"Player of the Week Award Announcement, Week no. 32",0,0
157,"2017-8-18",104,0,1,"Player of the Week Award Announcement, Week no. 33",0,0
157,"2017-8-25",104,0,1,"Player of the Week Award Announcement, Week no. 34",0,0
157,"2017-9-1",104,0,1,"Player of the Week Award Announcement, Week no. 35",0,0
157,"2017-9-1",101,0,1,"Batter of the Month Award Announcement",0,0
157,"2017-9-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
157,"2017-9-1",103,0,1,"Rookie of the Month Award Announcement",0,0
157,"2017-6-1",27,0,1,"International FA Signing Period Begins",0,0
157,"2017-9-3",13,0,1,"Regular Season Ends",0,0
157,"2017-9-5",15,0,1,"PLAYOFFS BEGIN",0,0
158,"2017-4-5",12,0,1,"OPENING DAY",0,0
158,"2017-6-30",104,0,1,"Player of the Week Award Announcement, Week no. 26",0,0
158,"2017-7-7",104,0,1,"Player of the Week Award Announcement, Week no. 27",0,0
158,"2017-7-14",104,0,1,"Player of the Week Award Announcement, Week no. 28",0,0
158,"2017-7-21",104,0,1,"Player of the Week Award Announcement, Week no. 29",0,0
158,"2017-7-28",104,0,1,"Player of the Week Award Announcement, Week no. 30",0,0
158,"2017-8-1",101,0,1,"Batter of the Month Award Announcement",0,0
158,"2017-8-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
158,"2017-8-1",103,0,1,"Rookie of the Month Award Announcement",0,0
158,"2017-8-4",104,0,1,"Player of the Week Award Announcement, Week no. 31",0,0
158,"2017-8-11",104,0,1,"Player of the Week Award Announcement, Week no. 32",0,0
158,"2017-8-18",104,0,1,"Player of the Week Award Announcement, Week no. 33",0,0
158,"2017-8-25",104,0,1,"Player of the Week Award Announcement, Week no. 34",0,0
158,"2017-9-1",104,0,1,"Player of the Week Award Announcement, Week no. 35",0,0
158,"2017-9-1",101,0,1,"Batter of the Month Award Announcement",0,0
158,"2017-9-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
158,"2017-9-1",103,0,1,"Rookie of the Month Award Announcement",0,0
158,"2017-6-1",27,0,1,"International FA Signing Period Begins",0,0
158,"2017-9-2",13,0,1,"Regular Season Ends",0,0
158,"2017-9-4",15,0,1,"PLAYOFFS BEGIN",0,0
159,"2017-4-5",12,0,1,"OPENING DAY",0,0
159,"2017-6-30",104,0,1,"Player of the Week Award Announcement, Week no. 26",0,0
159,"2017-7-7",104,0,1,"Player of the Week Award Announcement, Week no. 27",0,0
159,"2017-7-14",104,0,1,"Player of the Week Award Announcement, Week no. 28",0,0
159,"2017-7-21",104,0,1,"Player of the Week Award Announcement, Week no. 29",0,0
159,"2017-7-28",104,0,1,"Player of the Week Award Announcement, Week no. 30",0,0
159,"2017-8-1",101,0,1,"Batter of the Month Award Announcement",0,0
159,"2017-8-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
159,"2017-8-1",103,0,1,"Rookie of the Month Award Announcement",0,0
159,"2017-8-4",104,0,1,"Player of the Week Award Announcement, Week no. 31",0,0
159,"2017-8-11",104,0,1,"Player of the Week Award Announcement, Week no. 32",0,0
159,"2017-8-18",104,0,1,"Player of the Week Award Announcement, Week no. 33",0,0
159,"2017-6-1",27,0,1,"International FA Signing Period Begins",0,0
159,"2017-8-18",13,0,1,"Regular Season Ends",0,0
159,"2017-8-20",15,0,1,"PLAYOFFS BEGIN",0,0
160,"2017-4-5",12,0,1,"OPENING DAY",0,0
160,"2017-6-30",104,0,1,"Player of the Week Award Announcement, Week no. 26",0,0
160,"2017-7-7",104,0,1,"Player of the Week Award Announcement, Week no. 27",0,0
160,"2017-7-14",104,0,1,"Player of the Week Award Announcement, Week no. 28",0,0
160,"2017-7-21",104,0,1,"Player of the Week Award Announcement, Week no. 29",0,0
160,"2017-7-28",104,0,1,"Player of the Week Award Announcement, Week no. 30",0,0
160,"2017-8-1",101,0,1,"Batter of the Month Award Announcement",0,0
160,"2017-8-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
160,"2017-8-1",103,0,1,"Rookie of the Month Award Announcement",0,0
160,"2017-8-4",104,0,1,"Player of the Week Award Announcement, Week no. 31",0,0
160,"2017-8-11",104,0,1,"Player of the Week Award Announcement, Week no. 32",0,0
160,"2017-8-18",104,0,1,"Player of the Week Award Announcement, Week no. 33",0,0
160,"2017-6-1",27,0,1,"International FA Signing Period Begins",0,0
160,"2017-8-23",13,0,1,"Regular Season Ends",0,0
160,"2017-8-25",15,0,1,"PLAYOFFS BEGIN",0,0
161,"2017-4-5",12,0,1,"OPENING DAY",0,0
161,"2017-6-30",104,0,1,"Player of the Week Award Announcement, Week no. 26",0,0
161,"2017-7-7",104,0,1,"Player of the Week Award Announcement, Week no. 27",0,0
161,"2017-7-14",104,0,1,"Player of the Week Award Announcement, Week no. 28",0,0
161,"2017-7-21",104,0,1,"Player of the Week Award Announcement, Week no. 29",0,0
161,"2017-7-28",104,0,1,"Player of the Week Award Announcement, Week no. 30",0,0
161,"2017-8-1",101,0,1,"Batter of the Month Award Announcement",0,0
161,"2017-8-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
161,"2017-8-1",103,0,1,"Rookie of the Month Award Announcement",0,0
161,"2017-8-4",104,0,1,"Player of the Week Award Announcement, Week no. 31",0,0
161,"2017-8-11",104,0,1,"Player of the Week Award Announcement, Week no. 32",0,0
161,"2017-8-18",104,0,1,"Player of the Week Award Announcement, Week no. 33",0,0
161,"2017-8-25",104,0,1,"Player of the Week Award Announcement, Week no. 34",0,0
161,"2017-9-1",104,0,1,"Player of the Week Award Announcement, Week no. 35",0,0
161,"2017-9-1",101,0,1,"Batter of the Month Award Announcement",0,0
161,"2017-9-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
161,"2017-9-1",103,0,1,"Rookie of the Month Award Announcement",0,0
161,"2017-9-8",104,0,1,"Player of the Week Award Announcement, Week no. 36",0,0
161,"2017-6-1",27,0,1,"International FA Signing Period Begins",0,0
161,"2017-9-10",13,0,1,"Regular Season Ends",0,0
161,"2017-9-12",15,0,1,"PLAYOFFS BEGIN",0,0
126,"2017-8-25",15,0,1,"PLAYOFFS BEGIN",0,0
161,"2017-6-23",104,0,1,"Player of the Week Award Announcement, Week no. 25",0,0
159,"2017-4-5",12,0,1,"2009 OPENING DAY",0,0
159,"2017-6-30",104,0,1,"Player of the Week Award Announcement, Week no. 26",0,0
159,"2017-7-7",104,0,1,"Player of the Week Award Announcement, Week no. 27",0,0
159,"2017-7-14",104,0,1,"Player of the Week Award Announcement, Week no. 28",0,0
159,"2017-7-21",104,0,1,"Player of the Week Award Announcement, Week no. 29",0,0
159,"2017-7-28",104,0,1,"Player of the Week Award Announcement, Week no. 30",0,0
159,"2017-8-1",101,0,1,"Batter of the Month Award Announcement",0,0
159,"2017-8-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
159,"2017-8-4",104,0,1,"Player of the Week Award Announcement, Week no. 31",0,0
159,"2017-8-11",104,0,1,"Player of the Week Award Announcement, Week no. 32",0,0
159,"2017-8-18",104,0,1,"Player of the Week Award Announcement, Week no. 33",0,0
159,"2017-8-25",104,0,1,"Player of the Week Award Announcement, Week no. 34",0,0
159,"2017-8-30",13,0,1,"2009 Regular Season Ends",0,0
159,"2017-9-1",15,0,1,"2009 PLAYOFFS BEGIN",0,0
160,"2017-4-5",12,0,1,"2009 OPENING DAY",0,0
160,"2017-6-30",104,0,1,"Player of the Week Award Announcement, Week no. 26",0,0
160,"2017-7-7",104,0,1,"Player of the Week Award Announcement, Week no. 27",0,0
160,"2017-7-14",104,0,1,"Player of the Week Award Announcement, Week no. 28",0,0
160,"2017-7-21",104,0,1,"Player of the Week Award Announcement, Week no. 29",0,0
160,"2017-7-28",104,0,1,"Player of the Week Award Announcement, Week no. 30",0,0
160,"2017-8-1",101,0,1,"Batter of the Month Award Announcement",0,0
160,"2017-8-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
160,"2017-8-4",104,0,1,"Player of the Week Award Announcement, Week no. 31",0,0
160,"2017-8-11",104,0,1,"Player of the Week Award Announcement, Week no. 32",0,0
160,"2017-8-18",104,0,1,"Player of the Week Award Announcement, Week no. 33",0,0
160,"2017-8-18",13,0,1,"2009 Regular Season Ends",0,0
160,"2017-8-20",15,0,1,"2009 PLAYOFFS BEGIN",0,0
161,"2017-6-30",104,0,1,"Player of the Week Award Announcement, Week no. 26",0,0
161,"2017-7-7",104,0,1,"Player of the Week Award Announcement, Week no. 27",0,0
161,"2017-7-14",104,0,1,"Player of the Week Award Announcement, Week no. 28",0,0
161,"2017-7-21",104,0,1,"Player of the Week Award Announcement, Week no. 29",0,0
161,"2017-7-28",104,0,1,"Player of the Week Award Announcement, Week no. 30",0,0
161,"2017-8-1",101,0,1,"Batter of the Month Award Announcement",0,0
161,"2017-8-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
161,"2017-8-4",104,0,1,"Player of the Week Award Announcement, Week no. 31",0,0
161,"2017-8-11",104,0,1,"Player of the Week Award Announcement, Week no. 32",0,0
161,"2017-8-18",104,0,1,"Player of the Week Award Announcement, Week no. 33",0,0
161,"2017-8-25",104,0,1,"Player of the Week Award Announcement, Week no. 34",0,0
161,"2017-9-1",104,0,1,"Player of the Week Award Announcement, Week no. 35",0,0
161,"2017-9-1",101,0,1,"Batter of the Month Award Announcement",0,0
161,"2017-9-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
161,"2017-9-5",13,0,1,"2009 Regular Season Ends",0,0
161,"2017-9-7",15,0,1,"2009 PLAYOFFS BEGIN",0,0
147,"2017-9-1",9,0,1,"MLB Roster Expansion",0,0
147,"2017-9-30",15,0,1,"2009 PLAYOFFS BEGIN",0,0
147,"2017-9-1",9,0,1,"ML Roster Expansion",0,0
158,"2017-8-1",101,0,1,"Batter of the Month Award Announcement",0,0
158,"2017-8-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
158,"2017-8-1",103,0,1,"Rookie of the Month Award Announcement",0,0
158,"2017-8-6",104,0,1,"Player of the Week Award Announcement, Week no. 31",0,0
158,"2017-8-13",104,0,1,"Player of the Week Award Announcement, Week no. 32",0,0
158,"2017-8-20",104,0,1,"Player of the Week Award Announcement, Week no. 33",0,0
158,"2017-8-27",104,0,1,"Player of the Week Award Announcement, Week no. 34",0,0
158,"2017-8-28",13,0,1,"2008 Regular Season Ends",0,0
158,"2017-8-30",15,0,1,"2008 PLAYOFFS BEGIN",0,0
159,"2017-4-5",12,0,1,"2008 OPENING DAY",0,0
159,"2017-6-25",104,0,1,"Player of the Week Award Announcement, Week no. 25",0,0
159,"2017-7-2",104,0,1,"Player of the Week Award Announcement, Week no. 26",0,0
159,"2017-7-9",104,0,1,"Player of the Week Award Announcement, Week no. 27",0,0
159,"2017-7-16",104,0,1,"Player of the Week Award Announcement, Week no. 28",0,0
159,"2017-7-23",104,0,1,"Player of the Week Award Announcement, Week no. 29",0,0
159,"2017-7-30",104,0,1,"Player of the Week Award Announcement, Week no. 30",0,0
159,"2017-8-1",101,0,1,"Batter of the Month Award Announcement",0,0
159,"2017-8-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
159,"2017-8-1",103,0,1,"Rookie of the Month Award Announcement",0,0
159,"2017-8-6",104,0,1,"Player of the Week Award Announcement, Week no. 31",0,0
159,"2017-8-13",104,0,1,"Player of the Week Award Announcement, Week no. 32",0,0
159,"2017-8-20",104,0,1,"Player of the Week Award Announcement, Week no. 33",0,0
159,"2017-8-27",104,0,1,"Player of the Week Award Announcement, Week no. 34",0,0
159,"2017-8-30",13,0,1,"2008 Regular Season Ends",0,0
159,"2017-9-1",15,0,1,"2008 PLAYOFFS BEGIN",0,0
160,"2017-4-5",12,0,1,"2008 OPENING DAY",0,0
160,"2017-6-25",104,0,1,"Player of the Week Award Announcement, Week no. 25",0,0
160,"2017-7-2",104,0,1,"Player of the Week Award Announcement, Week no. 26",0,0
160,"2017-7-9",104,0,1,"Player of the Week Award Announcement, Week no. 27",0,0
160,"2017-7-16",104,0,1,"Player of the Week Award Announcement, Week no. 28",0,0
160,"2017-7-23",104,0,1,"Player of the Week Award Announcement, Week no. 29",0,0
160,"2017-7-30",104,0,1,"Player of the Week Award Announcement, Week no. 30",0,0
160,"2017-8-1",101,0,1,"Batter of the Month Award Announcement",0,0
160,"2017-8-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
160,"2017-8-1",103,0,1,"Rookie of the Month Award Announcement",0,0
160,"2017-8-6",104,0,1,"Player of the Week Award Announcement, Week no. 31",0,0
160,"2017-8-13",104,0,1,"Player of the Week Award Announcement, Week no. 32",0,0
160,"2017-8-18",13,0,1,"2008 Regular Season Ends",0,0
160,"2017-8-20",15,0,1,"2008 PLAYOFFS BEGIN",0,0
161,"2017-4-5",12,0,1,"2008 OPENING DAY",0,0
161,"2017-6-25",104,0,1,"Player of the Week Award Announcement, Week no. 25",0,0
161,"2017-7-2",104,0,1,"Player of the Week Award Announcement, Week no. 26",0,0
161,"2017-7-9",104,0,1,"Player of the Week Award Announcement, Week no. 27",0,0
161,"2017-7-16",104,0,1,"Player of the Week Award Announcement, Week no. 28",0,0
161,"2017-7-23",104,0,1,"Player of the Week Award Announcement, Week no. 29",0,0
161,"2017-7-30",104,0,1,"Player of the Week Award Announcement, Week no. 30",0,0
161,"2017-8-1",101,0,1,"Batter of the Month Award Announcement",0,0
161,"2017-8-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
161,"2017-8-1",103,0,1,"Rookie of the Month Award Announcement",0,0
161,"2017-8-6",104,0,1,"Player of the Week Award Announcement, Week no. 31",0,0
161,"2017-8-13",104,0,1,"Player of the Week Award Announcement, Week no. 32",0,0
161,"2017-8-20",104,0,1,"Player of the Week Award Announcement, Week no. 33",0,0
161,"2017-8-27",104,0,1,"Player of the Week Award Announcement, Week no. 34",0,0
161,"2017-9-1",101,0,1,"Batter of the Month Award Announcement",0,0
161,"2017-9-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
161,"2017-9-1",103,0,1,"Rookie of the Month Award Announcement",0,0
161,"2017-9-3",104,0,1,"Player of the Week Award Announcement, Week no. 35",0,0
161,"2017-9-5",13,0,1,"2008 Regular Season Ends",0,0
161,"2017-9-7",15,0,1,"2008 PLAYOFFS BEGIN",0,0
147,"2017-9-30",13,0,1,"2009 Regular Season Ends",0,0
147,"2017-10-2",15,0,1,"2009 PLAYOFFS BEGIN",0,0
128,"2017-10-16",11,0,1,"Spring Training Begins",0,0
128,"2017-4-5",12,0,1,"OPENING DAY",0,0
128,"2017-11-24",104,0,1,"Player of the Week Award Announcement, Week no. 47",0,0
128,"2017-12-1",104,0,1,"Player of the Week Award Announcement, Week no. 48",0,0
128,"2017-12-1",101,0,1,"Batter of the Month Award Announcement",0,0
128,"2017-12-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
128,"2017-12-1",103,0,1,"Rookie of the Month Award Announcement",0,0
128,"2017-12-8",104,0,1,"Player of the Week Award Announcement, Week no. 49",0,0
128,"2017-12-15",104,0,1,"Player of the Week Award Announcement, Week no. 50",0,0
128,"2017-12-22",104,0,1,"Player of the Week Award Announcement, Week no. 51",0,0
128,"2017-12-29",104,0,1,"Player of the Week Award Announcement, Week no. 52",0,0
128,"2017-1-1",101,0,1,"Batter of the Month Award Announcement",0,0
128,"2017-1-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
128,"2017-1-1",103,0,1,"Rookie of the Month Award Announcement",0,0
128,"2017-1-5",104,0,1,"Player of the Week Award Announcement, Week no. 1",0,0
128,"2017-1-12",104,0,1,"Player of the Week Award Announcement, Week no. 2",0,0
128,"2017-1-19",104,0,1,"Player of the Week Award Announcement, Week no. 3",0,0
128,"2017-1-26",104,0,1,"Player of the Week Award Announcement, Week no. 4",0,0
128,"2017-2-1",101,0,1,"Batter of the Month Award Announcement",0,0
128,"2017-2-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
128,"2017-12-13",14,0,1,"2015 All-Star Teams announced",0,0
128,"2017-12-15",20,0,1,"2015 All-Star Game",0,0
128,"2017-2-1",103,0,1,"Rookie of the Month Award Announcement",0,0
128,"2017-2-2",104,0,1,"Player of the Week Award Announcement, Week no. 5",0,0
128,"2017-2-9",104,0,1,"Player of the Week Award Announcement, Week no. 6",0,0
128,"2017-2-16",104,0,1,"Player of the Week Award Announcement, Week no. 7",0,0
128,"2017-8-15",2,0,1,"CUB First-Year Player Draft",0,1
128,"2017-7-16",3,0,1,"CUB First-Year Player Draft Pool Is Published",0,0
128,"2017-2-19",13,0,1,"Regular Season Ends",0,0
128,"2017-2-21",15,0,1,"PLAYOFFS BEGIN",0,0
169,"2017-4-5",12,0,1,"OPENING DAY",0,0
169,"2017-4-7",104,0,1,"Player of the Week Award Announcement, Week no. 14",0,0
169,"2017-4-14",104,0,1,"Player of the Week Award Announcement, Week no. 15",0,0
169,"2017-4-21",104,0,1,"Player of the Week Award Announcement, Week no. 16",0,0
169,"2017-4-28",104,0,1,"Player of the Week Award Announcement, Week no. 17",0,0
169,"2017-5-1",101,0,1,"Batter of the Month Award Announcement",0,0
169,"2017-5-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
169,"2017-5-1",103,0,1,"Rookie of the Month Award Announcement",0,0
169,"2017-5-5",104,0,1,"Player of the Week Award Announcement, Week no. 18",0,0
169,"2017-5-12",104,0,1,"Player of the Week Award Announcement, Week no. 19",0,0
169,"2017-5-19",104,0,1,"Player of the Week Award Announcement, Week no. 20",0,0
169,"2017-5-26",104,0,1,"Player of the Week Award Announcement, Week no. 21",0,0
169,"2017-6-1",101,0,1,"Batter of the Month Award Announcement",0,0
169,"2017-6-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
169,"2017-6-1",103,0,1,"Rookie of the Month Award Announcement",0,0
169,"2017-6-2",104,0,1,"Player of the Week Award Announcement, Week no. 22",0,0
169,"2017-6-9",104,0,1,"Player of the Week Award Announcement, Week no. 23",0,0
169,"2017-6-16",104,0,1,"Player of the Week Award Announcement, Week no. 24",0,0
169,"2017-6-23",104,0,1,"Player of the Week Award Announcement, Week no. 25",0,0
169,"2017-6-30",104,0,1,"Player of the Week Award Announcement, Week no. 26",0,0
169,"2017-7-1",101,0,1,"Batter of the Month Award Announcement",0,0
169,"2017-7-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
169,"2017-7-1",103,0,1,"Rookie of the Month Award Announcement",0,0
169,"2017-7-7",104,0,1,"Player of the Week Award Announcement, Week no. 27",0,0
169,"2017-7-14",104,0,1,"Player of the Week Award Announcement, Week no. 28",0,0
169,"2017-7-21",104,0,1,"Player of the Week Award Announcement, Week no. 29",0,0
169,"2017-7-28",104,0,1,"Player of the Week Award Announcement, Week no. 30",0,0
169,"2017-8-1",101,0,1,"Batter of the Month Award Announcement",0,0
169,"2017-8-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
169,"2017-8-1",103,0,1,"Rookie of the Month Award Announcement",0,0
169,"2017-8-4",104,0,1,"Player of the Week Award Announcement, Week no. 31",0,0
169,"2017-8-11",104,0,1,"Player of the Week Award Announcement, Week no. 32",0,0
169,"2017-8-18",104,0,1,"Player of the Week Award Announcement, Week no. 33",0,0
169,"2017-8-25",104,0,1,"Player of the Week Award Announcement, Week no. 34",0,0
169,"2017-9-1",104,0,1,"Player of the Week Award Announcement, Week no. 35",0,0
169,"2017-9-1",101,0,1,"Batter of the Month Award Announcement",0,0
169,"2017-9-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
169,"2017-9-1",103,0,1,"Rookie of the Month Award Announcement",0,0
169,"2017-9-8",104,0,1,"Player of the Week Award Announcement, Week no. 36",0,0
169,"2017-9-15",104,0,1,"Player of the Week Award Announcement, Week no. 37",0,0
169,"2017-9-22",104,0,1,"Player of the Week Award Announcement, Week no. 38",0,0
169,"2017-7-1",27,0,1,"International FA Signing Period Begins",0,0
169,"2017-9-1",9,0,1,"FBL Roster Expansion",0,0
169,"2017-6-5",2,0,1,"FBL First-Year Player Draft",0,1
169,"2017-5-6",3,0,1,"FBL First-Year Player Draft Pool Is Published",0,0
169,"2017-7-31",5,0,1,"Trading Deadline",0,0
169,"2017-9-22",13,0,1,"Regular Season Ends",0,0
169,"2017-9-24",15,0,1,"PLAYOFFS BEGIN",0,0
128,"2017-3-7",13,0,1,"Regular Season Ends",0,0
128,"2017-12-30",14,0,1,"2015 All-Star Teams announced",0,0
128,"2017-1-1",20,0,1,"2012 All-Star Game",0,0
128,"2017-3-9",15,0,1,"PLAYOFFS BEGIN",0,0
169,"2017-4-5",12,0,1,"OPENING DAY",0,0
169,"2017-4-7",104,0,1,"Player of the Week Award Announcement, Week no. 14",0,0
169,"2017-4-14",104,0,1,"Player of the Week Award Announcement, Week no. 15",0,0
169,"2017-4-21",104,0,1,"Player of the Week Award Announcement, Week no. 16",0,0
169,"2017-4-28",104,0,1,"Player of the Week Award Announcement, Week no. 17",0,0
169,"2017-5-1",101,0,1,"Batter of the Month Award Announcement",0,0
169,"2017-5-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
169,"2017-5-1",103,0,1,"Rookie of the Month Award Announcement",0,0
169,"2017-5-5",104,0,1,"Player of the Week Award Announcement, Week no. 18",0,0
169,"2017-5-12",104,0,1,"Player of the Week Award Announcement, Week no. 19",0,0
169,"2017-5-19",104,0,1,"Player of the Week Award Announcement, Week no. 20",0,0
169,"2017-5-26",104,0,1,"Player of the Week Award Announcement, Week no. 21",0,0
169,"2017-6-1",101,0,1,"Batter of the Month Award Announcement",0,0
169,"2017-6-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
169,"2017-6-1",103,0,1,"Rookie of the Month Award Announcement",0,0
169,"2017-6-2",104,0,1,"Player of the Week Award Announcement, Week no. 22",0,0
169,"2017-6-9",104,0,1,"Player of the Week Award Announcement, Week no. 23",0,0
169,"2017-6-16",104,0,1,"Player of the Week Award Announcement, Week no. 24",0,0
169,"2017-6-23",104,0,1,"Player of the Week Award Announcement, Week no. 25",0,0
169,"2017-6-30",104,0,1,"Player of the Week Award Announcement, Week no. 26",0,0
169,"2017-7-1",101,0,1,"Batter of the Month Award Announcement",0,0
169,"2017-7-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
169,"2017-7-1",103,0,1,"Rookie of the Month Award Announcement",0,0
169,"2017-7-7",104,0,1,"Player of the Week Award Announcement, Week no. 27",0,0
169,"2017-7-14",104,0,1,"Player of the Week Award Announcement, Week no. 28",0,0
169,"2017-7-21",104,0,1,"Player of the Week Award Announcement, Week no. 29",0,0
169,"2017-7-28",104,0,1,"Player of the Week Award Announcement, Week no. 30",0,0
169,"2017-8-1",101,0,1,"Batter of the Month Award Announcement",0,0
169,"2017-8-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
169,"2017-8-1",103,0,1,"Rookie of the Month Award Announcement",0,0
169,"2017-8-4",104,0,1,"Player of the Week Award Announcement, Week no. 31",0,0
169,"2017-8-11",104,0,1,"Player of the Week Award Announcement, Week no. 32",0,0
169,"2017-8-18",104,0,1,"Player of the Week Award Announcement, Week no. 33",0,0
169,"2017-8-25",104,0,1,"Player of the Week Award Announcement, Week no. 34",0,0
169,"2017-9-1",104,0,1,"Player of the Week Award Announcement, Week no. 35",0,0
169,"2017-9-1",101,0,1,"Batter of the Month Award Announcement",0,0
169,"2017-9-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
169,"2017-9-1",103,0,1,"Rookie of the Month Award Announcement",0,0
169,"2017-9-8",104,0,1,"Player of the Week Award Announcement, Week no. 36",0,0
169,"2017-9-15",104,0,1,"Player of the Week Award Announcement, Week no. 37",0,0
